kb8_c10118	0	1	9	13	0	0	19	9	3	2	5	2	1	3	15	20	10	2	11	5	2	0	12	13	0	2	16	10	2	0	0	0	1	2	15	0	1	0	17	15	10	0	14	11	1	1	8	15	
kb8_c10127	1	5	22	38	6	0	34	11	9	7	7	5	3	7	15	32	16	13	11	13	8	0	20	13	4	10	32	31	3	1	13	1	9	7	27	0	1	6	22	28	9	10	26	15	4	0	8	26	
kb8_c10128	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
kb8_c10133	4	23	30	60	8	0	31	18	19	6	13	20	15	20	21	41	25	18	26	26	14	0	50	60	11	9	31	58	13	8	7	10	30	8	60	1	6	15	19	42	36	18	52	24	7	2	13	18	
kb8_c10134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
kb8_c10136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10142	0	3	9	17	1	0	10	13	2	2	2	3	7	3	7	11	0	6	6	6	1	0	10	5	0	1	7	1	0	0	4	0	2	0	6	0	0	1	8	8	2	0	17	4	1	0	1	11	
kb8_c10144	4	2	19	56	3	0	28	13	6	2	8	3	9	10	30	29	26	9	27	16	7	0	18	16	4	5	33	37	2	0	7	9	7	1	21	0	7	5	17	30	10	0	51	24	0	1	7	8	
kb8_c10145	1	2	6	17	4	1	13	7	1	0	1	1	2	2	7	11	8	3	2	12	2	0	6	25	2	5	4	7	1	0	2	5	4	2	8	0	2	13	6	2	4	5	28	24	1	2	4	18	
kb8_c10147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10148	0	0	1	11	0	0	0	3	0	1	1	1	0	1	0	10	0	2	5	8	1	0	2	6	0	0	2	6	0	0	2	1	1	0	3	0	0	1	6	3	3	1	8	5	0	0	4	3	
kb8_c10149	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	
kb8_c10151	0	4	6	16	3	0	7	6	2	2	0	4	1	3	9	9	1	2	2	6	5	0	7	1	0	1	5	7	1	0	3	3	4	5	7	0	1	1	5	7	3	2	3	10	1	0	0	8	
kb8_c10152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10165	0	1	0	0	0	0	2	1	0	2	1	0	0	1	3	0	0	0	2	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	9	0	0	1	0	0	0	0	0	
kb8_c10170	1	1	5	11	0	1	4	4	2	0	1	2	0	2	7	12	0	0	0	1	2	0	3	3	0	2	3	7	0	1	2	2	0	0	1	0	0	1	3	3	2	1	8	3	0	0	3	11	
kb8_c10172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
kb8_c10174	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	
kb8_c10175	0	2	0	5	0	0	2	3	2	0	3	2	1	3	1	9	0	0	3	0	6	0	11	9	0	0	7	5	1	0	1	0	2	1	8	0	0	3	1	4	3	0	3	2	0	0	0	1	
kb8_c10177	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10188	0	2	6	24	0	0	6	5	0	0	5	4	0	2	7	2	8	1	6	4	5	0	3	5	0	0	7	7	0	1	2	3	7	1	9	0	1	1	7	2	2	0	1	3	0	1	2	4	
kb8_c10191	0	0	1	2	0	0	3	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	
kb8_c10193	0	1	0	5	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	4	0	4	0	0	1	1	0	0	0	0	1	4	0	0	0	1	2	2	0	0	0	1	0	1	0	1	1	
kb8_c10197	2	7	45	65	7	0	51	18	7	4	24	13	8	4	45	49	13	11	27	37	24	0	95	43	1	4	52	31	5	2	15	3	20	0	47	0	3	6	36	30	26	5	62	44	2	1	18	29	
kb8_c10202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	
kb8_c10209	0	1	3	0	0	0	1	1	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	
kb8_c10216	0	0	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	3	0	0	0	2	
kb8_c10218	0	2	6	18	1	0	15	6	1	3	1	3	2	1	5	13	3	0	4	7	5	0	7	11	1	4	19	25	1	0	3	0	0	0	8	0	1	0	5	6	3	2	13	9	2	0	3	6	
kb8_c10219	0	2	5	28	1	0	14	7	2	2	8	1	2	1	6	6	13	4	7	14	4	0	8	9	0	7	7	10	0	0	4	0	1	1	3	0	2	2	6	17	2	4	12	16	0	0	2	5	
kb8_c10220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	3	0	0	0	0	0	0	3	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	
kb8_c10225	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
kb8_c10229	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	
kb8_c10230	0	2	9	21	0	0	20	12	2	3	5	4	5	2	14	26	12	7	18	7	7	0	23	16	0	1	14	19	0	2	2	3	4	1	27	1	0	1	13	22	4	3	21	10	1	1	1	8	
kb8_c10231	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
kb8_c10233	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
kb8_c10238	0	0	1	3	0	0	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	3	0	0	0	0	
kb8_c10239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
kb8_c10240	0	4	14	12	7	1	16	16	3	2	7	3	6	2	11	18	4	4	11	3	4	0	10	10	1	2	8	15	1	0	6	0	5	0	16	0	0	1	7	8	8	1	25	8	0	2	2	7	
kb8_c10244	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	
kb8_c10245	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10247	1	19	32	60	4	2	55	27	4	3	17	14	6	6	38	52	13	12	4	7	14	0	44	20	4	6	38	41	1	2	12	1	9	0	28	0	2	6	17	33	12	1	51	3	1	1	12	33	
kb8_c10249	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10255	3	16	23	34	9	4	84	37	9	9	10	3	5	12	23	36	23	13	28	22	18	0	33	24	4	8	27	25	5	0	6	1	14	5	45	0	6	12	23	36	25	5	70	28	3	1	15	20	
kb8_c10257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	
kb8_c10260	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	
kb8_c10265	0	0	0	3	0	0	0	0	0	3	0	0	0	0	1	1	2	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10270	1	1	14	19	2	1	14	7	3	2	1	3	0	6	14	11	11	4	11	9	2	0	12	9	2	4	11	11	3	0	8	3	6	2	16	0	3	2	7	8	10	0	24	7	2	0	0	4	
kb8_c10272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	
kb8_c10273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	
kb8_c10277	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
kb8_c10279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10281	0	8	20	30	4	0	30	5	7	6	4	7	5	6	19	26	20	14	12	17	9	0	21	38	0	7	20	15	0	0	1	0	16	11	14	1	1	5	14	22	21	3	23	19	1	1	5	16	
kb8_c10283	0	5	21	39	0	0	21	16	10	4	5	2	6	4	23	31	15	11	14	22	6	0	25	14	2	3	20	34	0	0	8	2	3	0	23	0	0	0	39	16	11	2	25	15	2	0	10	26	
kb8_c10284	0	2	4	2	0	0	3	1	1	1	0	0	0	0	2	1	0	0	0	1	1	0	2	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	2	0	0	4	0	0	0	0	0	
kb8_c10287	0	8	2	6	0	0	5	5	2	0	2	1	2	0	4	10	12	4	13	1	1	0	7	7	1	1	3	6	0	0	1	0	0	1	5	0	0	0	0	0	2	1	10	0	0	0	1	0	
kb8_c10288	0	9	8	34	1	1	18	2	5	0	6	6	1	5	11	25	9	2	7	8	7	0	14	11	2	4	8	18	0	0	5	2	9	0	11	0	0	2	11	13	6	0	17	5	0	0	4	7	
kb8_c10289	0	0	3	6	4	0	2	1	1	1	0	0	0	0	0	1	2	2	1	2	1	0	1	2	0	3	1	3	0	0	0	0	3	0	2	0	0	1	0	1	1	1	1	1	0	1	1	2	
kb8_c10290	0	4	13	19	0	0	10	3	3	0	6	2	2	4	13	17	3	0	0	3	2	0	3	2	0	0	6	5	0	1	0	0	2	0	1	0	0	0	0	0	1	1	6	3	1	2	5	8	
kb8_c10296	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10305	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	12	9	27	2	7	0	35	30	1	3	23	19	0	0	0	0	7	6	47	0	1	0	0	0	0	0	2	2	0	0	0	1	
kb8_c10309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
kb8_c10314	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
kb8_c10316	0	0	5	7	1	2	9	2	0	0	3	0	5	1	2	4	3	0	0	3	0	0	3	2	0	4	1	4	2	0	0	3	2	0	5	0	0	1	6	5	1	3	4	3	0	0	2	2	
kb8_c10317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
kb8_c10322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
kb8_c10323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
kb8_c10326	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	
kb8_c10331	0	1	4	6	0	0	7	3	0	0	2	1	0	2	3	3	2	0	2	0	6	0	5	5	0	3	2	3	0	0	2	2	3	0	7	0	0	1	7	1	1	0	9	2	0	0	4	3	
kb8_c10333	0	5	21	44	0	1	28	16	4	2	12	9	7	4	17	22	25	4	13	13	11	0	24	22	2	4	26	29	2	3	9	3	4	2	33	1	1	1	19	19	10	5	29	12	1	0	8	28	
kb8_c10339	0	1	0	3	0	0	4	2	1	1	1	0	2	2	0	0	1	1	0	1	2	0	1	0	0	2	0	0	1	0	0	0	6	0	2	0	1	1	1	3	3	1	6	2	0	0	0	4	
kb8_c10341	0	0	0	2	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	1	0	0	0	0	
kb8_c10344	1	1	2	9	1	0	15	5	0	2	0	2	1	2	6	12	3	6	8	12	0	0	8	5	0	0	0	4	0	1	0	4	3	1	7	0	0	0	4	11	4	0	6	9	1	1	5	5	
kb8_c10345	3	2	1	4	1	0	8	5	0	1	1	0	0	4	5	5	5	3	1	5	1	0	7	0	1	3	3	4	0	0	1	0	3	0	1	0	0	2	4	1	3	0	7	4	0	0	1	7	
kb8_c10346	1	0	1	3	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	
kb8_c10348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
kb8_c10349	0	1	5	15	0	0	8	5	1	1	4	1	0	2	10	15	2	1	2	8	0	0	11	5	0	2	9	13	0	0	6	0	0	0	11	0	0	0	5	11	2	0	21	8	4	0	4	13	
kb8_c10360	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10362	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10364	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kb8_c10365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
kb8_c10367	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
